date,retail_sales,gold_price,gold_price_mom,gold_price_yoy,gold_volatility_1m,gold_volatility_3m,gold_price_30d_avg,gold_price_90d_avg,gold_price_180d_avg,gold_trend,oil_price,oil_price_mom,oil_price_yoy,oil_volatility_1m,oil_volatility_3m,oil_price_30d_avg,oil_price_90d_avg,oil_price_180d_avg,oil_momentum,gdp_growth,inflation,interest_rate,unemployment
2005-11-30,,21788.08,3.4036024072999327,9.903262482610153,1209.187748218333,2904.630725950148,18500.612666666668,14994.32541,13415.3009195,5085.3117471666665,54.09471803571425,-0.9961378988306517,43.06753549582583,10.710690812048083,,40.153397261670136,,,,,,,
2005-12-01,,22555.945,5.226044734975355,14.901258133830796,1328.1649308521166,2959.543504341522,18611.9365,15058.216602777778,13454.271307416668,5157.665192583334,55.0456285714285,3.578631567616797,49.51463060353756,10.737521125856285,,40.630392321193945,,,,,,,
2005-12-30,,23323.81,7.048487062650777,19.89925378505144,1447.1421134859004,3014.4562827328955,18723.26033333333,15122.107795555556,13493.241695333334,5230.018638000001,57.79427261904755,6.78270784590892,48.65862990017831,10.885239742690366,,41.18180009897172,,,,,,,
2006-01-01,,23853.75,5.796342300780289,25.63826997268983,1576.0103933338935,3077.4858960133834,18859.301666666666,15194.942935555555,13535.0982815,5324.203385166666,60.5429166666666,9.986784124201042,47.802629196819055,11.032958359524448,,41.73320787674949,,,,,,,
2006-01-31,,24383.69,4.5441975389098,31.37728616032822,1704.8786731818866,3140.5155092938708,18995.343,15267.778075555556,13576.954867666667,5418.38813233333,59.748123333333254,3.680615312824842,42.98088216820793,11.10679916858099,,42.23803672992409,,,,,,,
2006-02-01,,24491.699999999997,2.7150587972439633,32.17944940151417,1814.6362893557657,3199.8097506583176,19130.01033333333,15342.870002777778,13619.810491861112,5510.19984147222,58.9533299999999,-2.6255534985513584,38.15913513959679,11.180639977637531,,42.7428655830987,,,,,,,
2006-02-28,,24599.71,0.8859200555781266,32.98161264270012,1924.3939055296448,3259.1039920227645,19264.677666666663,15417.96193,13662.666116055556,5602.011550611111,59.48245195652165,-0.41524991487675855,29.98026677734971,11.171947386873272,,43.30530484528579,,,,,,,
2006-03-01,,24694.32,0.8275580576032393,31.80424002232335,2030.8205392197742,3316.3317979698095,19388.409666666663,15493.714078888886,13706.008964972221,5682.400701694444,60.0115739130434,1.7950536687978411,21.801398415102625,11.163254796109014,,43.86774410747287,,,,,,,
2006-03-31,,24788.93,0.769196059628352,30.626867401946576,2137.247172909904,3373.559603916854,19512.141666666663,15569.466227777775,13749.351813888889,5762.789852777778,63.5333026144164,6.765942661112579,28.73226303597415,11.353282859373824,,44.511162224099664,,,,,,,
2006-04-01,,26115.57,5.736341731539096,38.39895498461816,2336.4964777813457,3472.097330444598,19682.970499999996,15657.888627777778,13798.615413277777,5884.355086722222,67.0550313157894,11.736831653427316,35.663127656845674,11.543310922638632,,45.15458034072646,,,,,,,
2006-04-28,,27442.21,10.703487403449842,46.17104256728973,2535.745782652787,3570.635056972342,19853.79933333333,15746.31102777778,13847.879012666666,6005.920320666666,67.13931103289471,5.994103214298918,39.353290378461416,11.654105834787725,,45.80453544971769,,,,,,,
2006-05-01,,29034.17,11.152879980472154,56.56913320343814,2856.0333991811367,3731.0712865645046,20068.333666666666,15841.459517222222,13905.863778444445,6162.469888222221,67.22359075,0.2513747751705208,43.04345310007716,11.764900746936815,,46.45449055870892,,,,,,,
2006-05-31,,30626.13,11.602272557494464,66.96722383958655,3176.321015709486,3891.507516156667,20282.868,15936.608006666664,13963.848544222225,6319.019455777776,67.06056287499996,-0.11682848099774379,34.966898297161734,11.811708207743523,,47.086672630137485,,,,,,,
2006-06-01,,29040.375,0.6233518182228348,56.650977890141085,3295.954263895289,3976.2292013728884,20431.4775,16018.449725555554,14013.43933941667,6418.038160583332,66.8975349999999,-0.4850317371660084,26.890343494246306,11.85851566855023,,47.71885470156606,,,,,,,
2006-06-30,,27454.62,-10.355568921048796,46.33473194069562,3415.5875120810924,4060.9508865891103,20580.087,16100.291444444443,14063.030134611112,6517.056865388888,69.09166511904755,3.0373211523889276,28.240917134327074,11.991233213573755,,48.40695905202554,,,,,,,
2006-07-01,,28451.75,-1.5458638584545046,52.896541785687475,3587.7958535629505,4168.564095678836,20757.710166666664,16196.096666666665,14117.931184333334,6639.778982333331,71.2857952380952,6.559674041943864,29.59149077440784,12.12395075859728,,49.09506340248503,,,,,,,
2006-07-31,,29448.88,7.263841204139787,59.45835163067934,3760.004195044809,4276.177304768561,20935.33333333333,16291.901888888888,14172.832234055555,6762.501099277775,71.03085852813851,2.9222107798600625,23.72820388995258,12.149110327249819,,49.78054098103367,,,,,,,
2006-08-01,,29440.690000000002,3.6041096972069586,56.77260336245179,3895.5461230587134,4374.189214028762,21120.531833333327,16387.642444444442,14226.668202055556,6893.863631277774,70.7759218181818,-0.7152524822237383,17.864917005497325,12.174269895902356,,50.46601855958231,,,,,,,
2006-08-31,,29432.5,-0.0556218097258698,54.08685509422424,4031.0880510726174,4472.201123288962,21305.73033333333,16483.382999999998,14280.504170055556,7025.226163277774,65.854688051948,-7.3108861066295425,9.932003505650787,11.993712777426353,,50.94473741724276,,,,,,,
2006-09-01,,28506.760000000002,-3.173109469374952,45.90212314501218,4088.77123843859,4535.157471602604,21460.70133333333,16569.166055555554,14330.138636,7130.56269733333,60.9334542857142,-13.906519731035347,1.9990900058042491,11.813155658950349,,51.42345627490322,,,,,,,
2006-09-29,,27581.02,-6.290597129024034,37.71739119580013,4146.454425804563,4598.113819916248,21615.67233333333,16654.94911111111,14379.773101944444,7235.899231388887,59.10206952380945,-9.958808760411223,1.8805323750983538,11.552193907536743,,51.83854760823655,,,,,,,
2006-10-01,,27103.57,-4.876380301155553,32.04087425083911,4161.504416345934,4644.152538399667,21764.14583333333,16735.776388888888,14426.544190555556,7337.601642777776,57.2706847619047,-6.011097789787101,1.7619747443924585,11.291232156123138,,52.25363894156989,,,,,,,
2006-10-31,,26626.12,-3.462163473287072,26.36435730587809,4176.554406887306,4690.191256883087,21912.61933333333,16816.603666666666,14473.315279166667,7439.304054166665,57.532161130952346,-2.5489865713685056,5.25574919181181,11.099668573497436,,52.61555204573655,,,,,,,
2006-11-01,,27386.745,1.1256056064616544,27.775685744890232,4205.729399637014,4749.648382329495,22092.4655,16907.270277777778,14524.34543602778,7568.12006397222,57.7936375,0.9131246470500898,8.74952363923116,10.908104990871731,,52.97746514990322,,,,,,,
2006-11-30,,28147.37,5.713374686210382,29.18701418390237,4234.904392386721,4809.105507775902,22272.311666666665,16997.93688888889,14575.37559288889,7696.936073777775,59.069154499999954,2.6635820841344193,9.188080393764686,10.646821201134696,,53.413883881252424,,,,,,,
2006-12-01,,28131.375,2.799861430062517,24.865349471047914,4257.497141536546,4859.783327304129,22443.250999999997,17091.502833333332,14627.074075944442,7816.176924055555,60.3446714999999,4.414039521218749,9.626637148298212,10.385537411397658,,53.85030261260163,,,,,,,
2006-12-29,,28115.38,-0.113651826085348,20.543684758193457,4280.089890686371,4910.4611468323565,22614.19033333333,17185.06877777778,14678.772558999995,7935.417774333335,56.43705646428565,-4.268473333613953,-1.804693638753756,10.118775084480019,,54.119903606108124,,,,,,,
2007-01-01,,28039.405,-0.3270516755968344,17.6122818285812,4294.521096130443,4953.44784593877,22774.70683333333,17278.834722222222,14729.629283583332,8045.077549750002,52.5294414285714,-12.950986188446656,-13.236024425805724,9.85201275756238,,54.38950459961462,,,,,,,
2007-01-31,,27963.43,-0.5404515251083208,14.680878898968942,4308.952301574514,4996.434545045183,22935.22333333333,17372.60066666667,14780.486008166668,8154.737325166669,54.5302430753968,-2.6665783363040934,-8.672421419115395,9.677049601468674,,54.65640201165166,,,,,,,
2007-02-01,,28658.465,2.215288353561068,17.00272815126185,4344.9772485337935,5052.7075843029,23115.134666666665,17473.6955,14835.628760583335,8279.505906083334,56.5310447222222,7.61782951583847,-4.108818412425064,9.50208644537497,,54.9232994236887,,,,,,,
2007-02-28,,29353.5,4.971028232230457,19.32457740355476,4381.002195493073,5108.980623560617,23295.046,17574.790333333334,14890.771513000002,8404.274486999997,58.396576338383795,7.108927388728203,-1.8456711035716835,9.2837130067859,,55.275176601719,,,,,,,
2007-03-01,,29070.22,1.5204503247445214,17.726392315769594,4391.576073890903,5155.775714395773,23463.61383333333,17670.650444444444,14943.368455,8520.24537833333,60.2621079545454,6.600025261617937,0.4174762052816971,9.065339568196832,,55.6270537797493,,,,,,,
2007-03-30,,28786.94,-1.9301275827414144,16.128207227984426,4402.149952288734,5202.570805230931,23632.181666666664,17766.510555555556,14995.965397,8636.216269666664,62.8720296022727,7.6309624371050155,-0.9642388052224393,8.998979291829666,,55.99549518947153,,,,,,,
2007-04-01,,28700.25,-1.2662072960294146,10.198315836695858,4407.303817725218,5254.409169919242,23788.335333333333,17850.4435,15046.482295583333,8741.85303775,65.48195125,8.661899612592094,-2.345953815726576,8.932619015462501,,56.36393659919375,,,,,,,
2007-04-30,,28613.56,-0.6022870093174149,4.268424445407293,4412.457683161702,5306.2475346075535,23944.489,17934.376444444446,15096.999194166669,8847.489805833335,65.58869424999995,4.493961136841806,-2.3095968674271883,8.692736979626623,,56.81054605336041,,,,,,,
2007-05-01,,27927.14,-2.700076038743948,-3.3927838424211325,4396.8901186716885,5336.346979562331,24068.088000000003,18014.9925,15142.881465972223,8925.206534027777,65.6954372499999,0.3260226610915184,-2.2732399191278008,8.452854943790745,,57.257155507527074,,,,,,,
2007-05-31,,27240.72,-4.7978650681704815,-11.053992130249558,4381.322554181674,5366.446424517108,24191.687,18095.608555555555,15188.76373777778,9002.923262222219,66.8973439821428,1.9925245851255546,-0.23844358110257646,8.09848697947366,,57.778539428162,,,,,,,
2007-06-01,,26986.025,-3.333911492056985,-6.844242488495412,4346.069206142317,5386.70014264442,24312.995166666668,18175.7045,15231.041540555556,9081.95362611111,68.0992507142857,3.659026509159591,1.7963527569226478,7.744119015156577,,58.29992334879692,,,,,,,
2007-06-29,,26731.33,-1.869957915943488,-2.6344928467412654,4310.81585810296,5406.953860771733,24434.303333333333,18255.800444444445,15273.319343333333,9160.98399,70.33715626623375,5.115754334290501,1.8024705479942726,7.596435443058372,,58.82680767076663,,,,,,,
2007-07-01,,26809.635000000002,-0.6420455349060108,-5.665357455097481,4248.319933666427,5426.501692012031,24573.1015,18336.348055555558,15315.552580194444,9257.548919805555,72.5750618181818,6.572482159421411,1.8085883390658972,7.448751870960167,,59.35369199273632,,,,,,,
2007-07-31,,26887.94,0.5858668461314664,-8.696222063453696,4185.824009229893,5446.049523252328,24711.899666666668,18416.895666666667,15357.785817055556,9354.11384961111,70.7786992045454,0.8110621840499315,-0.3627929846834188,7.198841290182883,,59.792220959066285,,,,,,,
2007-08-01,,27028.095,0.8141894211079803,-8.194624239915077,4112.291033586407,5469.632888030006,24856.39416666667,18495.152166666667,15399.076258694444,9457.317907972223,68.982336590909,-4.950357791321547,-2.534174308432735,6.948930709405599,,60.23074992539625,,,,,,,
2007-08-31,,27168.25,1.0425119960844942,-7.693026416376458,4038.758057942922,5493.216252807685,25000.88866666667,18573.408666666663,15440.366700333334,9560.521966333336,71.87947042045451,1.7246409027415197,10.092149021182378,7.034419339926714,,60.6558596553205,,,,,,,
2007-09-01,,27941.535,3.3675379632037816,-1.791114241797576,3983.2320690165457,5525.173800505407,25163.187333333335,18663.571444444442,15487.060884055556,9676.126449277777,74.77660425,8.399639596804587,22.71847235079749,7.11990797044783,16.740411391222697,61.08096938524474,39.46710058583754,,0.5476426815899207,,,,
2007-09-28,,28714.82,5.692563930323069,4.110797932781307,3927.7060800901695,5557.131348203127,25325.486,18753.73422222222,15533.755067777778,9791.73093222222,77.051884298913,7.242589755307627,30.615579693568815,7.31704246224586,16.95011672565974,61.57929541802597,39.78275149888102,,0.5478873598484589,,,,
2007-10-01,,29265.68,4.7646641803382295,8.046546005463572,3867.9387959272935,5595.332356037154,25509.52766666667,18851.55938888889,15585.545792611112,9923.981874055555,79.327164347826,6.085539913810667,38.51268703634014,7.514176954043891,17.159822060096786,62.0776214508072,40.098402411924496,,0.5481320381069972,,,,
2007-10-31,,29816.54,3.83676443035339,11.982294078145838,3808.1715117644176,5633.533363871181,25693.569333333333,18949.384555555556,15637.336517444444,10056.232815888889,84.21708895962725,9.207019810033056,46.34702116536651,7.993037553771041,17.50895709773158,62.77948461559417,40.44566359843243,,0.552158643142771,,,,
2007-11-01,,30817.225,5.274522800234516,12.511365446689693,3756.3465756813794,5690.024019224687,25918.15783333333,19058.902833333334,15693.953530750001,10224.204302583334,89.1070135714285,12.328499706255446,54.181355294392894,8.47189815349819,17.858092135366373,63.481347780381135,40.79292478494037,,0.5561852481785448,,,,
2007-11-30,,31817.91,6.7122811701156415,13.040436815233548,3704.5216395983416,5746.514674578193,26142.746333333333,19168.421111111114,15750.570544055558,10392.175789277777,88.51413928571425,5.498898987969397,49.93991421980763,8.89837697220602,18.17195903483912,64.06802310613871,41.123098479384815,,0.5579429838000167,,,,
2007-12-01,,31755.075,3.1586574694163483,12.88125638754093,3635.133994656309,5800.710346930633,26358.25833333333,19273.54927777778,15806.036257777778,10552.222075555555,87.921265,-1.3307017303166524,45.69847314522237,9.324855790913848,18.485825934311865,64.65469843189628,41.45327217382926,,0.5597007194214887,,,,
2007-12-31,,31692.24,-0.3949662312829449,12.722075959848311,3565.746349714276,5854.906019283072,26573.77033333333,19378.677444444445,15861.5019715,10712.268361833334,88.71940954545455,0.24244379117941994,58.05626681738684,9.75386996562321,18.794554423080278,65.22985627785587,41.79914747433431,,0.5605476970378599,,,,
2008-01-01,,33355.785,5.051577853226619,18.97733719643658,3557.248952632517,5946.185402651014,26849.624666666663,19503.17816666667,15925.338658333334,10924.286008333333,89.5175540909091,1.815589312675492,70.41406048955132,10.182884140332572,19.103282911848687,65.80501412381547,42.14502277483936,,0.5613946746542311,,,,
2008-01-31,,35019.33,10.498121937736183,25.23259843302485,3548.7515555507584,6037.464786018955,27125.479,19627.67888888889,15989.175345166666,11136.303654833331,90.94589572966505,2.5033941488187494,66.90925052243219,10.697008045499562,19.433778878462626,66.34377914056188,42.50083048875483,,0.5610028741382249,,,,
2008-02-01,,35844.87,7.606444733777362,25.079736285345785,3588.220036961835,6144.346019913191,27418.298499999997,19761.72127777778,16057.327850861111,11360.97064913889,92.374237368421,3.191198984962007,63.404440555313045,11.211131950666552,19.76427484507656,66.88254415730829,42.8566382026703,,0.5606110736222187,,,,
2008-02-29,,36670.41,4.714767529818542,24.92687413766672,3627.688518372912,6251.2272538074285,27711.118,19895.763666666666,16125.480356555556,11585.637643444446,96.06702843421046,5.593241227872337,64.47381829016457,11.917496847877224,20.189096020157976,67.54955425503556,43.23674831100364,,0.5623032187271447,,,,
2008-03-01,,37871.545,5.632872094600694,30.328725981097044,3760.5392453461823,6385.86362160461,28028.541666666664,20043.075444444443,16200.738026388888,11827.80364027778,99.7598194999999,7.995283470782666,65.5431960250161,12.623861745087895,20.61391719523939,68.21656435276284,43.61685841933697,,0.5639953638320707,,,,
2008-03-31,,39072.68,6.550976659382846,35.73057782452737,3893.3899723194527,6520.499989401791,28345.965333333334,20190.38722222222,16275.99569622222,12069.969637111111,102.73998634090896,6.9849835889008505,63.49624897640096,13.385454337872146,21.096178742458427,69.04058254071379,44.03474815923596,,0.5678295698592286,,,,
2008-04-01,,37746.61,-0.11836640461397874,31.507387274019436,3903.1491592884468,6604.732944666021,28601.7925,20323.231055555552,16343.68688311111,12258.10561688889,105.720153181818,5.974683707019035,61.44930192778582,14.147046930656396,21.578440289677463,69.86460072866471,44.45263789913494,,0.5716637758863865,,,,
2008-04-30,,36420.54,-6.787709468610803,27.2841967235115,3912.908346257441,6688.96589993025,28857.619666666666,20456.07488888889,16411.37807,12446.241596666669,113.314557314593,10.170838948632056,72.74699414981043,15.366073335000355,22.28099055207712,70.99401996112084,44.952539787226385,,0.5792264398660485,,,,
2008-05-01,,36943.990000000005,-1.9566162968742145,32.413114693188994,3947.751122702249,6779.371091511186,29118.942333333332,20595.10966666667,16482.581000555554,12636.361332777782,120.908961447368,14.366994190245077,84.04468637183504,16.58509973934431,22.98354081447678,72.12343919357698,45.45244167531782,,0.5867891038457105,,,,
2008-05-30,,37467.44,2.874476874862375,37.54203266286649,3982.5938991470575,6869.776283092123,29380.265000000003,20734.14444444445,16553.78393111111,12826.481068888894,125.3121582832075,10.8252427383983,87.26227149531638,17.948808052625886,23.750107096997752,73.36793463603729,46.04391587042364,,0.5933495857893714,,,,
2008-06-01,,37810.135,2.3518859286929317,40.13452499336664,4052.6779434880723,6963.164671587621,29627.415333333334,20875.604333333336,16626.528013249997,13000.887320083335,129.715355119047,7.283491286551524,90.47985661879773,19.312516365907463,24.516673379518725,74.61243007849761,46.63539006552946,,0.5999100677330322,,,,
2008-06-30,,38152.83,1.8292949825234883,42.72701732386679,4122.761987829087,7056.553060083119,29874.565666666665,21017.064222222223,16699.27209538889,13175.293571277776,131.093301689958,4.704030497406086,86.50491998983432,20.56080517589659,25.264454608030068,75.81123560506765,47.23789700031206,,0.6048190692550719,,,,
2008-07-01,,39185.740000000005,3.621943385170534,46.152893791474746,4261.32220069549,7168.232214641936,30138.481666666667,21171.877777777776,16777.398266,13361.083400666666,132.471248260869,2.1245697082606485,82.52998336087092,21.80909398588572,26.01223583654141,77.01004113163768,47.84040393509467,,0.6097280707771116,,,,
2008-07-31,,40218.65,5.41459178781758,49.5787702590827,4399.882413561893,7279.911369200752,30402.397666666668,21326.69133333333,16855.52443661111,13546.873230055557,122.762816749482,-6.266423555311607,73.20943632033632,22.14987039639001,26.40457498322226,77.91172538560593,48.32448385308409,,0.6122367949029743,,,,
2008-08-01,,38133.53,-2.477164549194094,41.132285389955626,4387.774279742796,7328.502134022992,30593.209333333336,21459.283666666663,16922.068290694446,13671.14104263889,113.054385238095,-14.657416818883862,63.88888927980172,22.4906468068943,26.796914129903115,78.81340963957419,48.80856377107351,,0.6147455190288371,,,,
2008-08-29,,36048.41,-10.368920886205768,32.68580052082854,4375.666145923698,7377.092898845232,30784.021000000004,21591.876,16988.61214477778,13795.408855222224,104.93363841450204,-14.511752929555394,46.67919193280772,22.461988336558576,26.96574956751499,79.42676493420527,49.214079835467444,,0.6139101645183553,,,,
2008-09-01,,36947.465,-2.690439208879253,32.243574546375314,4391.868543457116,7441.221185094844,31001.647500000003,21734.016055555556,17060.59772338889,13941.049776611111,96.8128915909091,-14.366089040226926,29.46949458581372,22.43332986622285,27.13458500512687,80.04012022883636,49.61959589986138,,0.6130748100078736,,,,
2008-09-30,,37846.52,4.988042468447262,31.80134857192209,4408.070940990535,7505.349471344455,31219.274,21876.15611111111,17132.583302,14086.690698,82.96720912878786,-21.484530855866485,8.302122500968803,22.4142767406248,27.1080057679791,80.07456181801766,49.86571549245397,,0.6058396384109067,,,,
2008-10-01,,38514.92,4.260101708729613,31.608030001949547,4493.566154407869,7578.482643509666,31414.959166666667,22026.205555555556,17207.304801777776,14207.654364888891,69.1215266666666,-28.602972671506045,-12.865249583876114,22.39522361502675,27.081426530831337,80.10900340719894,50.11183508504656,,0.5986044668139399,,,,
2008-10-31,,39183.32,3.5321609490119643,31.414711431977004,4579.061367825204,7651.615815674877,31610.644333333337,22176.255,17282.026301555554,14328.618031777783,60.0145813333333,-27.476752815688954,-27.867176372329507,22.653165912188058,27.025068668938346,79.83707082803227,50.24493306282434,,0.5889831380133863,,,,
2008-11-01,,38245.285,-0.6278846106373921,24.333535122492577,4634.849614506507,7700.4797495601815,31721.996333333336,22312.522944444445,17351.693340472222,14370.302992861116,50.907636,-26.350532959871863,-42.8691031607829,22.91110820934936,26.96871080704536,79.56513824886561,50.37803104060212,,0.5793618092128328,,,,
2008-11-28,,37307.25,-4.787930170286748,17.25235881300815,4690.63786118781,7749.343683445487,31833.34833333333,22448.79088888889,17421.360379388887,14411.987953944448,45.759534624999944,-23.287897471090282,-48.33920982774498,23.4024691918411,26.919588799470873,79.12703655303227,50.45570566976878,,0.5682646287874072,,,,
2008-12-01,,38529.555,0.8823552011280658,21.341626468624007,4760.33883295983,7819.8298998105165,32038.302333333333,22599.079666666665,17498.26602636111,14540.036306972224,40.6114332499999,-20.225261982308705,-53.80931649470706,23.893830174332837,26.87046679189639,78.68893485719894,50.53338029893545,,0.5571674483619817,,,,
2008-12-31,,39751.86,6.552640572542878,25.430894124239867,4830.03980473185,7890.316116175545,32243.25633333333,22749.368444444444,17575.171673333334,14668.08466,42.2987454407894,-5.95785964781717,-52.33626041841537,24.292924906295,26.800649780131643,78.23393923042367,50.64446950799977,,0.5447948109037836,,,,
2009-01-01,,40866.155,6.079446982732939,22.65441505493989,4971.821139136164,7980.925878290343,32452.11583333333,22912.538055555553,17658.716079444443,14793.399753888887,43.9860576315789,8.309542686674366,-50.86320434212368,24.692019638257165,26.7308327683669,77.7789436036484,50.755558717064105,,0.5324221734455854,,,,
2009-01-30,,41980.45,5.606253392923,19.877935985639915,5113.602473540477,8071.53564040514,32660.97533333333,23075.707666666665,17742.260485555555,14918.714847777776,43.60154281578945,3.2805970333544767,-52.039242336124715,25.077096689254,26.666609917258274,77.3196287066787,50.85670887261966,,0.5203667290076462,,,,
2009-02-01,,44248.71,8.206260774347761,23.364724617848143,5388.510859354743,8219.185146448855,32945.716499999995,23262.82672222222,17838.48711388889,15107.229386111112,43.217028,-1.748348619965412,-53.21528033012575,25.46217374025083,26.60238706614965,76.860313809709,50.957859028175214,,0.5083112845697071,,,,
2009-02-27,,46516.97,10.806268155772525,26.85151325005637,5663.419245169008,8366.834652492571,33230.45766666667,23449.94577777778,17934.713742222222,15295.743924444449,44.61939502272725,2.370766602491076,-53.541358431536615,25.693660956044155,26.531939798854303,76.61178560570468,51.07581326176108,,0.49998136617439826,,,,
2009-03-01,,46951.130000000005,6.33647087948791,24.063125241667738,5890.789809274382,8518.904768773307,33560.52883333333,23638.184944444445,18033.513011388888,15527.015821944446,46.0217620454545,6.489881824947563,-53.86743653294748,25.925148171837478,26.461492531558957,76.36325740170035,51.19376749534694,,0.4916514477790894,,,,
2009-03-31,,47385.29,1.866673603203295,21.274737233279104,6118.160373379755,8670.974885054042,33890.6,23826.42411111111,18132.312280555558,15758.287719444445,48.07868196022725,7.714391501395568,-53.222249655197444,26.031671793864746,26.357170271370315,76.24433935358527,51.36090972798583,,0.4845051267480266,,,,
2009-04-01,,46013.78,-1.96104244562888,21.924584566759997,6190.581773322867,8772.740143127967,34190.86916666667,23998.931111111113,18222.77762777778,15968.09153888889,50.135601875,8.938901177843572,-52.5770627774474,26.13819541589201,26.25284801118167,76.12542130547018,51.52805196062472,,0.4773588057169637,,,,
2009-04-30,,44642.27,-5.788758494461055,22.57443190024089,6263.003173265979,8874.505401201892,34491.138333333336,24171.438111111114,18313.242975,16177.895358333337,54.0694811458333,12.315929186389107,-52.302153653639266,26.135673208325287,26.136374574713695,76.12891668741463,51.748959518495084,,0.47114627599372344,,,,
2009-05-01,,44877.96,-2.3664267035986675,21.491022241663185,6348.549730169805,8970.980246261857,34773.90966666667,24348.43588888889,18404.45119055556,16369.458476111111,58.0033604166666,15.692957194934642,-52.02724452983113,26.133151000758566,26.01990113824572,76.13241206935909,51.96986707636545,,0.4649337462704832,,,,
2009-05-29,,45113.65,1.05590508726372,20.40761258308548,6434.096287073631,9067.455091321825,35056.681,24525.433666666664,18495.659406111117,16561.021593888883,63.5593182765151,17.425161315050108,-49.37249096903595,26.066154135190246,25.925366844808977,76.27858881329848,52.252507499345256,,0.45983482182965085,,,,
2009-06-01,,45146.59,0.6009681386901167,19.412428561502793,6493.287701496411,9155.546106129428,35341.0835,24703.059999999998,18587.543639722222,16753.53986027778,69.1152761363636,19.157365435165573,-46.71773740824078,25.99915726962193,25.830832551372232,76.42476555723786,52.53514792232506,,0.4547358973888185,,,,
