date,oil_price,oil_price_mom,oil_price_yoy,oil_volatility_1m,oil_volatility_3m,oil_price_30d_avg,oil_price_90d_avg,oil_price_180d_avg,oil_momentum
2022-06-01,116.011385049999,5.9415963389673365,61.16576580019179,25.022345920447325,17.687808016529264,65.39498268861443,59.26535003166681,76.0772226686742,0.10342692068253068
2022-07-01,105.491247375,-9.06819418668694,43.449272568345435,26.06848952576543,18.292855378476215,66.76769936698744,59.919845919960466,76.26009036621208,0.11428356234717585
2022-08-01,97.4044654285714,-7.665832140254947,39.538500052708336,26.547060236167425,18.710151010120686,68.19360288127316,60.375113511759395,76.41799108197687,0.12949854525724325
2022-09-01,90.7063448095238,-6.876605286602045,24.033131517231944,26.011520403653883,18.972227659174283,70.10518977265124,60.76988649752179,76.5064896406409,0.1536172570523091
2022-10-01,91.6989487,1.0943048058662308,11.681718870919177,24.4916923166129,19.24911546403151,72.49843193765125,61.13242695418845,76.57522177593074,0.18592432117868118
2022-11-01,87.5522660681818,-4.52206125654111,8.575392475413501,23.311202444908027,19.44787093149275,74.39665615266907,61.39610345494604,76.5665842898016,0.2117488238852674
2022-12-01,78.100942275,-10.795064728332138,6.5514267764893,22.42685875736966,19.52742502505918,75.64555860729027,61.577830989218526,76.51202694132937,0.22845441926226373
2023-01-01,80.9222696842105,3.6124114857364775,-4.422123423877267,21.59468031826688,19.62488822445936,76.89804917851,61.85141142762893,76.46427536129217,0.24327072581822717
2023-02-01,82.278706675,1.6762221278306066,-12.532470354016489,20.706782325998695,19.679990516424663,78.16767214750122,62.23975890920302,76.40818907966204,0.2559121937077915
2023-03-01,78.5394802826087,-4.544585766474441,-30.41893720216031,19.505226618909077,19.67817980429446,79.40718460161847,62.600143483454225,76.29029830623209,0.2684824695746344
2023-04-01,83.7553584166666,6.64109071678296,-18.657265358903675,18.088551330328915,19.729121196644734,80.84375561550738,63.012144568891934,76.16827166864792,0.2829868935363711
2023-05-01,74.9815478249999,-10.4755215159115,-31.526850842065855,16.69522464996258,19.646643879112005,81.89845252634069,63.373006154169715,75.91311937074587,0.29232393248165445
2023-06-01,74.9282520249999,-0.07107855405222852,-35.41301830617136,15.628258944683884,19.45975970644374,82.734733695428,63.809087972436906,75.60874657577894,0.2965979662828946
2023-07-01,80.3684924285714,7.260599649056743,-23.815013635323034,14.722932300411415,19.159267476532225,83.58719778888039,64.3900845749766,75.31928682115507,0.29813772323206744
2023-08-01,86.4267037619047,7.53804277057657,-11.27028583172801,14.108678049223851,18.95410999262323,84.42755067129475,65.01120804016733,75.17135525739845,0.2986614649451058
2023-09-01,93.5393394,8.229673617646881,3.1232595651663253,13.69612776686602,18.942316256588686,85.38787875854113,65.64585282080226,75.15316885633784,0.30073531060111236
2023-10-01,90.0803430227272,-3.6979055010012196,-1.7651300262647385,13.070920073512383,18.914154489063787,86.27732430929872,66.20364447026114,75.26960672498264,0.30321109962541004
2023-11-01,83.4553682142857,-7.354517740646294,-4.679373861900515,12.567170269973387,18.86415568433701,86.82740042134353,66.6308507187532,75.45042745950644,0.3031110887033299
